Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Saittarova D,Linear model,27.673380662861025,NA,8.580426248325288,-0.05116189247897183,NA,0.9435277109417533,NA,1.369787620236155,0.03181648388319191,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Stationary,29.583796483153673,NA,8.92492805599018,NA,NA,1.1617646310733896,NA,0.9354304450201035,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Exp model,29.630756618745416,NA,2.3232718414893787,-0.004160325991124004,NA,1.1594799175161048,NA,0.20456919955853625,0.00523496957377032,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Linear model,29.630232758508296,NA,10.132046703772419,-0.03652835269093165,NA,1.159702825400309,NA,1.9482556363742773,0.04685161121810032,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Säffle,Stationary,33.345957353239555,NA,10.064023621601013,NA,NA,1.2349748052480576,NA,0.9591765116903255,NA,NA,NA,NA,NA,72.99931553730322,1951-10-01,2024-09-30
Säffle,Exp model,32.46524536317477,NA,1.9811494051823884,0.008638753272466947,NA,1.2600424717503191,NA,0.18921789994327384,0.004609702171735075,NA,NA,NA,FALSE,72.99931553730322,1951-10-01,2024-09-30
Säffle,Linear model,32.55239753429526,NA,7.206510384070611,0.07882829943792935,NA,1.2516359054439818,NA,1.5227504276790242,0.043109166662448975,NA,NA,NA,FALSE,72.99931553730322,1951-10-01,2024-09-30
Sörbytorp,Stationary,30.182533152055345,NA,8.168886433327698,NA,NA,0.9665162814506201,NA,0.7416454866393056,NA,NA,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Sörbytorp,Exp model,30.166764183033525,NA,2.054712191693592,0.0010980432396745087,NA,0.9649891666368093,NA,0.16905311426092975,0.0034755950687589145,NA,NA,NA,FALSE,78.99794661190965,1945-10-01,2024-09-30
Sörbytorp,Linear model,30.167876431977636,NA,7.822999586130265,0.008382044632726586,NA,0.9652141784379046,NA,1.3175506603130953,0.0274581800929503,NA,NA,NA,FALSE,78.99794661190965,1945-10-01,2024-09-30
Traneberg,Stationary,28.893501062854803,NA,8.367805318866912,NA,NA,1.097139581508651,NA,0.8391667039628509,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Traneberg,Exp model,28.521217146214042,NA,1.7191325004248104,0.011283797459693521,NA,1.0235982207757188,NA,0.19907791610609404,0.00527794482028586,NA,NA,NA,TRUE,63.997262149212865,1960-10-01,2024-09-30
Traneberg,Linear model,28.529398373931333,NA,5.34388182092846,0.08879539690603955,NA,1.0232286885474544,NA,1.2688634002764725,0.04133742898351063,NA,NA,NA,TRUE,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Stationary,28.013656444092025,NA,9.232520532495169,NA,NA,1.210311106740986,NA,0.9313758764534188,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Exp model,28.051270274742357,NA,2.380844853296951,-0.005205876170854239,NA,1.1883683189855652,NA,0.19599868903450776,0.005280581093194477,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Linear model,28.050144016387705,NA,10.762927207296554,-0.04892335202516863,NA,1.1872217396540183,NA,2.002724009371668,0.05030839715402505,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Uppsala,Stationary,26.174560636013503,NA,7.965959251177391,NA,NA,0.6093978329317724,NA,0.4624693714378868,NA,NA,NA,NA,NA,187.99452429842574,1836-10-01,2024-09-30
Uppsala,Exp model,26.173002347278455,NA,1.7951427802518045,0.002790097621973062,NA,0.5858851701483377,NA,0.11652352095400094,0.0010651634587081809,NA,NA,NA,TRUE,187.99452429842574,1836-10-01,2024-09-30
Uppsala,Linear model,26.18833478600453,NA,5.844237842416232,0.02198217650763207,NA,0.5847842374552036,NA,0.8065417567104853,0.008531854594858054,NA,NA,NA,TRUE,187.99452429842574,1836-10-01,2024-09-30
Ytterberg D,Stationary,26.469785654634762,NA,7.008971309974078,NA,NA,0.9165473149963372,NA,0.7338790760483075,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ytterberg D,Exp model,26.560203951131637,NA,2.063963655549641,-0.003660497638817709,NA,0.9206101542649991,NA,0.20410515792108003,0.005333348387799054,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ytterberg D,Linear model,26.56056637247096,NA,7.833492047667198,-0.025334047517237307,NA,0.9212408313260722,NA,1.5080000026151246,0.037174975157229326,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Åby,Stationary,27.087659366698453,NA,8.460356643584571,NA,NA,1.102210473710471,NA,0.8965718762635349,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Åby,Exp model,25.822885480137433,NA,1.5636170501082165,0.016454330389727382,NA,1.0667548333651966,NA,0.20587424076491365,0.005834379033717261,NA,NA,NA,TRUE,63.997262149212865,1960-10-01,2024-09-30
Åby,Linear model,25.794896747838205,NA,4.552800721959998,0.12095191998395376,NA,1.0949054189108776,NA,1.0861781621047237,0.04154671780996537,NA,NA,NA,TRUE,63.997262149212865,1960-10-01,2024-09-30
Åkroken D,Stationary,31.014502052227602,NA,9.687413861754626,NA,NA,1.2378357455686178,NA,0.9255181364387889,NA,NA,NA,NA,NA,67.99726214921287,1956-10-01,2024-09-30
Åkroken D,Exp model,31.079921551863517,NA,1.9727775256516324,0.0082693659610464,NA,1.1884156466638964,NA,0.20797115909077538,0.005439262260697409,NA,NA,NA,FALSE,67.99726214921287,1956-10-01,2024-09-30
Åkroken D,Linear model,31.1218640871303,NA,6.358097952044127,0.0979748229983411,NA,1.1685748576344952,NA,1.7654851059876928,0.056620410601712946,NA,NA,NA,FALSE,67.99726214921287,1956-10-01,2024-09-30
Åtorp,Stationary,29.289974645200346,NA,6.398636766093668,NA,NA,0.8459806885708485,NA,0.6395635423644427,NA,NA,NA,NA,NA,62.997946611909654,1961-10-01,2024-09-30
Åtorp,Exp model,29.46106967706204,NA,1.7026674143417806,0.004699158153774165,NA,0.8490686424744837,NA,0.17221359088793212,0.004557585845978672,NA,NA,NA,FALSE,62.997946611909654,1961-10-01,2024-09-30
Åtorp,Linear model,29.44291616238891,NA,5.527325251996626,0.02728791110769289,NA,0.8480483723326935,NA,0.9801841877010524,0.027769002402918904,NA,NA,NA,FALSE,62.997946611909654,1961-10-01,2024-09-30
