Station,Dataset,Type,Model,Location_Intercept,Location_SE_Intercept,Location_Slope,Location_SE_Slope,Scale_Intercept,Scale_SE_Intercept,Scale_Slope,Scale_SE_Slope,Shape,Shape_SE,Trend_lr_pval,Shape_lr_pval,First_Observation_Date,Last_Observation_Date,Elapsed_Years,Significant_Trend,Significant_Shape
Höljes,Original,Gumbel,Multiplicative (mu),27.911647265704666,1.8603479223623158,0.01698670395561772,0.044817675552530266,7.948958302477131,0.7780375659560774,NA,NA,NA,NA,0.7047130629452036,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Höljes,Original,GEV,Multiplicative (sigma),27.724997315602735,0.9774635498237991,NA,NA,1.9926124180182423,0.16875374110360725,-2.423359880540051e-4,0.0037471403782716422,0.1872560435154576,0.09126628705986597,0.9487410424286989,0.01570968816311167,1954-10-01,2024-09-30,69.99863107460644,FALSE,TRUE
Höljes,Original,Gumbel,Multiplicative (sigma),28.500733636298005,0.9949711968933321,NA,NA,2.0682553434787834,0.1849785028200967,1.661428497282695e-4,0.0045051721480111545,NA,NA,0.9706441673158379,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Höljes,Original,GEV,Multiplicative (mu/sigma),26.923732210245298,1.9226560574579878,0.022870971427232746,0.04858387108054343,1.930331541820115,0.21511058347958031,0.0014763124257558347,0.0052575754063752395,0.18757688759887997,0.09152038162233614,0.8927494501487692,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Höljes,Original,Gumbel,Multiplicative (mu/sigma),27.740062886683756,1.9732369526530111,0.021905340161466787,0.049883255095651696,2.0328733370657357,0.20156629873834017,0.0011339095870393728,0.005023537048766505,NA,NA,0.9073627889782758,NA,1954-10-01,2024-09-30,69.99863107460644,FALSE,NA
Jäckvik,Original,GEV,Stationary,28.088743427660386,1.0403083875320156,NA,NA,8.351026148000084,0.7768876729651937,NA,NA,0.09724314658917048,0.07854094530230132,NA,0.200547755174346,1944-10-01,2024-09-30,79.99726214921287,NA,FALSE
Jäckvik,Original,Gumbel,Stationary,28.534842354366397,1.0147867480534745,NA,NA,8.661739344748037,0.7750870646137049,NA,NA,NA,NA,NA,NA,1944-10-01,2024-09-30,79.99726214921287,NA,NA
Jäckvik,Original,GEV,Multiplicative (mu),26.016039485463416,1.7979512208454094,0.05460288386740768,0.03849763576354029,8.299661148839453,0.7557605529444261,NA,NA,0.08663983765089266,0.07203869682345751,0.15326477297673302,0.21781848575271373,1944-10-01,2024-09-30,79.99726214921287,FALSE,FALSE
Jäckvik,Original,Gumbel,Multiplicative (mu),26.174495419829974,1.918545970642608,0.06040926302137597,0.040909794447846384,8.54693397068972,0.7601655570125291,NA,NA,NA,NA,0.14296825248262196,NA,1944-10-01,2024-09-30,79.99726214921287,FALSE,NA
Jäckvik,Original,GEV,Multiplicative (sigma),28.176260460132138,1.0932054960645978,NA,NA,2.1645326129244653,0.18801762185886287,-9.661684744637687e-4,0.003709329776697221,0.092352929971097,0.07999159379821595,0.7954375948246556,0.16970647071192543,1944-10-01,2024-09-30,79.99726214921287,FALSE,FALSE
Jäckvik,Original,Gumbel,Multiplicative (sigma),28.66364210828044,1.0402991771854204,NA,NA,2.23966859307277,0.17601627303816214,-0.001970985275089109,0.0036183050627333984,NA,NA,0.5881943925945633,NA,1944-10-01,2024-09-30,79.99726214921287,FALSE,NA
Jäckvik,Original,GEV,Multiplicative (mu/sigma),25.545666417234067,1.951673299615072,0.06469878742132583,0.0431929696918998,2.0155464102989344,0.22108920778430627,0.002243466894857269,0.004520495949958591,0.10208367184090048,0.07983321283528481,0.31825418538116945,NA,1944-10-01,2024-09-30,79.99726214921287,FALSE,NA
Jäckvik,Original,Gumbel,Multiplicative (mu/sigma),26.20749764113083,2.014263640308547,0.05959154095644287,0.04345916382348326,2.1546905020821,0.18408987140976704,-2.1477696548744113e-4,0.003782668957943529,NA,NA,0.34148203782433967,NA,1944-10-01,2024-09-30,79.99726214921287,FALSE,NA
Kilagården,Original,GEV,Stationary,26.59364240645416,1.2228023864468889,NA,NA,8.518196982706465,0.9501083318441604,NA,NA,0.1018551246825922,0.12247778273371472,NA,0.402760524134543,1956-10-01,2024-09-30,67.99726214921287,NA,FALSE
Kilagården,Original,Gumbel,Stationary,27.07329759825625,1.136318349800971,NA,NA,8.91440615362082,0.8760801195660476,NA,NA,NA,NA,NA,NA,1956-10-01,2024-09-30,67.99726214921287,NA,NA
Kilagården,Original,GEV,Multiplicative (mu),26.143334133227413,2.02550668431005,0.014130468589603165,0.0510373555245781,8.539176897864099,0.9484374232805655,NA,NA,0.09625518757116455,0.12144432247989946,0.7805106336464122,0.37291961457844924,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Kilagården,Original,Gumbel,Multiplicative (mu),26.350102072466193,2.2059679945123247,0.021405655805735994,0.05553682427249937,8.909916454404144,0.8745481932873315,NA,NA,NA,NA,0.7007126765360653,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Kilagården,Original,GEV,Multiplicative (sigma),26.5267395964817,1.2395451321324469,NA,NA,2.0790880266058536,0.19735610219619032,0.0016841412047076537,0.004376281598523412,0.10829030583686862,0.12915070730022604,0.7008460222571716,0.3669498760657438,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Kilagården,Original,Gumbel,Multiplicative (sigma),27.036744500482914,1.1385527550638233,NA,NA,2.132965666704831,0.18194358876604202,0.0015532043962529594,0.004413045065847739,NA,NA,0.7249137478888998,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Kilagården,Original,GEV,Multiplicative (mu/sigma),25.529886826470733,2.2059718204002863,0.030155231243125157,0.05661255068382079,2.029226730889615,0.2274685087844604,0.00304254685253539,0.00519305804905366,0.11115922271276128,0.13155359926859583,0.8060723946971361,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Kilagården,Original,Gumbel,Multiplicative (mu/sigma),26.061100021942707,2.197491579409266,0.029776837824021178,0.057965893344360385,2.1066214926649756,0.18906469982692709,0.00225969101291694,0.0046136811673946915,NA,NA,0.8239261879385406,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Klippan,Original,GEV,Stationary,29.632296828066554,1.0535905003318131,NA,NA,8.330064755525017,0.839198486049214,NA,NA,0.21180914340139903,0.08818805724494587,NA,0.013114030264441096,1945-10-01,2024-09-30,78.99794661190965,NA,TRUE
Klippan,Original,Gumbel,Stationary,30.643274721866042,1.0868579208293012,NA,NA,9.265518998250524,0.8617267985698365,NA,NA,NA,NA,NA,NA,1945-10-01,2024-09-30,78.99794661190965,NA,NA
Klippan,Original,GEV,Multiplicative (mu),28.713712503717115,1.6844985126280874,0.027310835681958804,0.03880415119336534,8.40678421916228,0.8420854688653294,NA,NA,0.1897004559946111,0.08884171825120747,0.46919801795823296,0.016008799221189397,1945-10-01,2024-09-30,78.99794661190965,FALSE,TRUE
Klippan,Original,Gumbel,Multiplicative (mu),28.1770995507378,2.063697385852399,0.06476092423131934,0.045034440242928894,9.221268780814524,0.8498628507448126,NA,NA,NA,NA,0.150197913297201,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Klippan,Original,GEV,Multiplicative (sigma),29.184551053075815,1.0539615348824234,NA,NA,1.8647121453947186,0.18305608698033193,0.005830821804482565,0.0037817701725452865,0.2041670111354147,0.09563557168941986,0.1054174496444109,0.016984232902578302,1945-10-01,2024-09-30,78.99794661190965,FALSE,TRUE
Klippan,Original,Gumbel,Multiplicative (sigma),29.820137816669238,1.0940532060782902,NA,NA,1.8600976545791224,0.18450725831984605,0.008639786482436454,0.00409942214087358,NA,NA,0.033505927078632446,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Klippan,Original,GEV,Multiplicative (mu/sigma),26.263817083097,1.5377366830861878,0.0924665780901097,0.04271861137381576,1.640114907216636,0.20235807061487787,0.011180420456954098,0.004304902143005808,0.19370176677377712,0.09186655016195298,0.025932012358740385,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Klippan,Original,Gumbel,Multiplicative (mu/sigma),26.81698319222592,1.6438182666977132,0.10126927880935663,0.04587980638341138,1.7416826606432694,0.18569246669645315,0.010961959304541356,0.00405458210458645,NA,NA,0.009530152104601156,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Kristinehamn,Original,GEV,Stationary,28.201384420222205,1.0971130747457618,NA,NA,7.6100810556908485,0.8465663977493579,NA,NA,0.12474415938651585,0.11118937340088732,NA,0.2295038323061199,1960-10-01,2024-09-30,63.997262149212865,NA,FALSE
Kristinehamn,Original,Gumbel,Stationary,28.728092846709277,1.05372493503161,NA,NA,8.035553051229314,0.8141533300018655,NA,NA,NA,NA,NA,NA,1960-10-01,2024-09-30,63.997262149212865,NA,NA
Kristinehamn,Original,GEV,Multiplicative (mu),28.45407557293031,1.810066836397252,-0.007818240348607666,0.04441948949484289,7.60741359232061,0.847015815820043,NA,NA,0.12489668212804025,0.11153901635636092,0.8602080927145976,0.26349076409647115,1960-10-01,2024-09-30,63.997262149212865,FALSE,FALSE
Kristinehamn,Original,Gumbel,Multiplicative (mu),29.04930964083446,1.942462917479095,-0.009919429603378035,0.05062042962054455,8.03397546929291,0.814129513373643,NA,NA,NA,NA,0.844781762840819,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Kristinehamn,Original,GEV,Multiplicative (sigma),28.207669669910253,1.0987451051620416,NA,NA,2.0627759961766645,0.2103859502201838,-9.79004449627562e-4,0.0051803174297750856,0.12043646643409298,0.11384789105013562,0.8504283326321104,0.2874207823755828,1960-10-01,2024-09-30,63.997262149212865,FALSE,FALSE
Kristinehamn,Original,Gumbel,Multiplicative (sigma),28.685726552704935,1.0577741602696669,NA,NA,2.1696186175216847,0.20611604177507498,-0.0026524904426697693,0.005425402455736705,NA,NA,0.6267560017468643,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Kristinehamn,Original,GEV,Multiplicative (mu/sigma),28.932252656657173,2.2715516869748242,-0.0213438040827455,0.05709363475641398,2.1138556912334483,0.25132561580890134,-0.0025267229945324385,0.006615896132911144,0.11627919401307936,0.1148310620880842,0.9155981726235412,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Kristinehamn,Original,Gumbel,Multiplicative (mu/sigma),29.709049241033703,2.310994090959319,-0.029819734803843197,0.05865586297343212,2.22169398507943,0.232112681348308,-0.00429222553196437,0.006325504804513501,NA,NA,0.780382874470202,NA,1960-10-01,2024-09-30,63.997262149212865,FALSE,NA
Ljusnedal,Original,GEV,Stationary,25.05745585622828,0.7500308043433421,NA,NA,6.441039508407402,0.5438440641219706,NA,NA,-0.01078449845609013,0.07806337923355652,NA,0.8967432528194675,1930-10-01,2024-09-30,93.99863107460644,NA,FALSE
Ljusnedal,Original,Gumbel,Stationary,25.020065530797634,0.6972876632343927,NA,NA,6.41921302217295,0.5176203118904612,NA,NA,NA,NA,NA,NA,1930-10-01,2024-09-30,93.99863107460644,NA,NA
Ljusnedal,Original,GEV,Multiplicative (mu),25.32651151020495,1.384928313357399,-0.005723096852740859,0.024768552173444897,6.436790872070273,0.5441095948707889,NA,NA,-0.010236801789853029,0.07837906603040307,0.817410214540961,0.9004685869028741,1930-10-01,2024-09-30,93.99863107460644,FALSE,FALSE
Ljusnedal,Original,Gumbel,Multiplicative (mu),25.2939355509634,1.3529767483752344,-0.005782361913152569,0.02457473427862099,6.415894615397069,0.5175658589851403,NA,NA,NA,NA,0.8140912469721068,NA,1930-10-01,2024-09-30,93.99863107460644,FALSE,NA
Ljusnedal,Original,GEV,Multiplicative (sigma),25.056468923751563,0.7498287013726872,NA,NA,1.8502597290870428,0.1597761683742648,2.526673814405e-4,0.0027602452901378666,-0.00990426283246682,0.07873922571590973,0.9273925541129067,0.8989556828033947,1930-10-01,2024-09-30,93.99863107460644,FALSE,FALSE
Ljusnedal,Original,Gumbel,Multiplicative (sigma),25.02260651704544,0.6974336215444699,NA,NA,1.8451370517128145,0.1539231826488833,2.941825069769825e-4,0.0027321792049897235,NA,NA,0.9146171383098736,NA,1930-10-01,2024-09-30,93.99863107460644,FALSE,NA
Ljusnedal,Original,GEV,Multiplicative (mu/sigma),25.316533233219868,1.4320864751268902,-0.005524018241562987,0.02584427877742603,1.8582219606393804,0.16295878560063304,7.865350216129309e-5,0.0028693747572628068,-0.010050251743842142,0.07869261769553855,0.973334644276796,NA,1930-10-01,2024-09-30,93.99863107460644,FALSE,NA
Ljusnedal,Original,Gumbel,Multiplicative (mu/sigma),25.27995187029033,1.3989431649288986,-0.005484750277544943,0.025799768174522904,1.853529514016235,0.15894662231927018,1.1004124696003261e-4,0.0028679587740727914,NA,NA,0.9720167961396109,NA,1930-10-01,2024-09-30,93.99863107460644,FALSE,NA
Lund,Original,GEV,Stationary,27.212351731866697,1.0720665423124351,NA,NA,7.218251149661227,0.8568580369324823,NA,NA,0.17303401873742047,0.12788573208717724,NA,0.09748132635957688,1961-10-01,2024-09-30,62.997946611909654,NA,FALSE
Lund,Original,Gumbel,Stationary,27.908342566783485,1.03716252229272,NA,NA,7.84340072450941,0.8133644932609546,NA,NA,NA,NA,NA,NA,1961-10-01,2024-09-30,62.997946611909654,NA,NA
Lund,Original,GEV,Multiplicative (mu),23.57125785582447,1.673198907252208,0.11580986429497883,0.044890178467993196,6.686640284580417,0.8431601647958625,NA,NA,0.22422787598333543,0.14539884567397948,0.012464593985003374,0.15667209702125987,1961-10-01,2024-09-30,62.997946611909654,TRUE,FALSE
Lund,Original,Gumbel,Multiplicative (mu),23.92112886458527,2.007708126218733,0.1318170999690341,0.055516073446763896,7.486493216269877,0.7789677423606931,NA,NA,NA,NA,0.019810059177394465,NA,1961-10-01,2024-09-30,62.997946611909654,TRUE,NA
Lund,Original,GEV,Multiplicative (sigma),27.306901070963843,1.087562241449916,NA,NA,2.047645471247939,0.22243561550377283,-0.0026164871773612258,0.006857344454215444,0.20354137225097782,0.15656473299665583,0.7033034417750875,0.08727839125837289,1961-10-01,2024-09-30,62.997946611909654,FALSE,FALSE
Lund,Original,Gumbel,Multiplicative (sigma),27.785621197252265,1.1337821477462766,NA,NA,2.013302008669751,0.20189243853266217,0.0014615691867250512,0.0055171437456065266,NA,NA,0.7909365915172094,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Lund,Original,GEV,Multiplicative (mu/sigma),23.068790052355563,1.743399212505752,0.13259794290805413,0.05010510962288429,1.758355688579236,0.23231964949125433,0.004449529093029843,0.006220111012442829,0.217687754583222,0.13712243618741243,0.03421602955426853,NA,1961-10-01,2024-09-30,62.997946611909654,TRUE,NA
Lund,Original,Gumbel,Multiplicative (mu/sigma),23.799968308908976,1.916531516293272,0.1357208941006808,0.055549074520715704,1.9113644005681734,0.2022007953132435,0.003075150991734535,0.005348589479727118,NA,NA,0.05620421068707358,NA,1961-10-01,2024-09-30,62.997946611909654,FALSE,NA
Mariestad,Original,GEV,Stationary,28.66810796948242,1.2290627841648798,NA,NA,8.745190868746795,0.8865560076744474,NA,NA,-0.11049846124966524,0.10182374267811843,NA,0.3697467751826696,1958-10-01,2024-09-30,65.99863107460644,NA,FALSE
Mariestad,Original,Gumbel,Stationary,28.161632622849098,1.100913275839183,NA,NA,8.470646573812392,0.8045836400179615,NA,NA,NA,NA,NA,NA,1958-10-01,2024-09-30,65.99863107460644,NA,NA
Mariestad,Original,GEV,Multiplicative (mu),25.051861063310184,2.0922642162222846,0.11064095655700416,0.053276313821344096,8.401863708880159,0.8492449318865487,NA,NA,-0.09348529198484455,0.09931810337990585,0.04163920619454109,0.36121026473590795,1958-10-01,2024-09-30,65.99863107460644,TRUE,FALSE
Mariestad,Original,Gumbel,Multiplicative (mu),24.775211545464696,1.9490806221986778,0.1065207669268291,0.04951664671001104,8.171387571047973,0.7782893514322915,NA,NA,NA,NA,0.03541416297052457,NA,1958-10-01,2024-09-30,65.99863107460644,TRUE,NA
Mariestad,Original,GEV,Multiplicative (sigma),28.754299901621625,1.2621877940731674,NA,NA,2.2100604711048413,0.18594819060340076,-0.0013954462029809422,0.0051912114784160015,-0.10265882956389791,0.10759339853859701,0.7879773219033519,0.3949323631035241,1958-10-01,2024-09-30,65.99863107460644,FALSE,FALSE
Mariestad,Original,Gumbel,Multiplicative (sigma),28.407079161100597,1.166717215885506,NA,NA,2.227588794339184,0.1884133240710112,-0.002862016281364985,0.004988267701515192,NA,NA,0.5725428203899232,NA,1958-10-01,2024-09-30,65.99863107460644,FALSE,NA
Mariestad,Original,GEV,Multiplicative (mu/sigma),24.809658688681086,2.154007752574321,0.1172992986835316,0.05627207685784099,2.064955572129702,0.20203356271107076,0.0017999490743474383,0.005016479535323039,-0.08730916473701676,0.09860180943892162,0.1176777543758637,NA,1958-10-01,2024-09-30,65.99863107460644,FALSE,NA
Mariestad,Original,Gumbel,Multiplicative (mu/sigma),24.372822615564804,2.0569378958034696,0.11891518822497578,0.056410848314342586,2.018498704190417,0.19979852930107017,0.0024249595310912165,0.005270645111142496,NA,NA,0.09848467706486216,NA,1958-10-01,2024-09-30,65.99863107460644,FALSE,NA
Mångsbodarna,Original,GEV,Stationary,29.183283061854972,0.9108255342928592,NA,NA,6.826251521831433,0.6950973226143603,NA,NA,0.1193493254904932,0.09349659964519812,NA,0.055651996040478505,1952-10-01,2024-09-30,71.99726214921287,NA,FALSE
Mångsbodarna,Original,Gumbel,Stationary,29.63628605278518,0.8870881565384257,NA,NA,7.180106552449616,0.6835117885197501,NA,NA,NA,NA,NA,NA,1952-10-01,2024-09-30,71.99726214921287,NA,NA
Mångsbodarna,Original,GEV,Multiplicative (mu),26.126232452689386,1.5159935705514467,0.08086971502261418,0.03287891670172559,6.364484081828586,0.6834716462343683,NA,NA,0.180248999597058,0.10507558413199733,0.02455229199275265,0.07055737750982483,1952-10-01,2024-09-30,71.99726214921287,TRUE,FALSE
Mångsbodarna,Original,Gumbel,Multiplicative (mu),27.049854329736537,1.6716121304908758,0.07335626667843582,0.03947736967261027,6.938741635191725,0.6702021546592558,NA,NA,NA,NA,0.06987376606164741,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Mångsbodarna,Original,GEV,Multiplicative (sigma),29.445188639810176,0.8729921774649013,NA,NA,2.174989590501812,0.18890721483699158,-0.008085921775689935,0.004793505107932623,0.17711106761006065,0.11104403148072034,0.1119202514395139,0.054163176105715485,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Mångsbodarna,Original,Gumbel,Multiplicative (sigma),29.946958182917886,0.9061334812161582,NA,NA,2.150702838073109,0.195795173033012,-0.005276913755402275,0.004825599064628056,NA,NA,0.2835229685312839,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Mångsbodarna,Original,GEV,Multiplicative (mu/sigma),26.618896701785797,1.7376387102624677,0.06732373204876207,0.03866919232291787,1.9656662633986057,0.21209392345804398,-0.0032722327914577838,0.005101980538782534,0.18177336347314157,0.10621762681517997,0.06498870259606777,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Mångsbodarna,Original,Gumbel,Multiplicative (mu/sigma),27.324865180089166,1.8065469708309478,0.0659337700388863,0.041139594473944614,2.040693984183192,0.19968820618015432,-0.0029295604132491804,0.004825793770976181,NA,NA,0.16100365819191337,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Ockelbo,Original,GEV,Stationary,31.291418382649983,1.0442329722750745,NA,NA,8.187082473377703,0.8602906828793914,NA,NA,0.26292403367572625,0.09535906526830695,NA,3.69899551724303e-5,1945-10-01,2024-09-30,78.99794661190965,NA,TRUE
Ockelbo,Original,Gumbel,Stationary,32.54399077849171,1.1091220090149942,NA,NA,9.464681877874721,0.8924641757576196,NA,NA,NA,NA,NA,NA,1945-10-01,2024-09-30,78.99794661190965,NA,NA
Ockelbo,Original,GEV,Multiplicative (mu),27.019027709040245,1.5282963849227567,0.09870308963610977,0.027634776084025717,7.23358001029983,0.8390250946846696,NA,NA,0.3812117664902629,0.11254460991820799,0.0024120347033885305,2.9703481912491192e-5,1945-10-01,2024-09-30,78.99794661190965,TRUE,TRUE
Ockelbo,Original,Gumbel,Multiplicative (mu),29.590714469718737,2.0764407441484605,0.07613049489416747,0.044580449846864656,9.17012098549312,0.8809106597457408,NA,NA,NA,NA,0.09500277335490535,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Ockelbo,Original,GEV,Multiplicative (sigma),31.68468038102741,0.8928008158585957,NA,NA,2.5013865971697635,0.17682604443531375,-0.012184473932801632,0.004113627768673363,0.3783246648881713,0.11137670612598323,0.005794997667432108,2.0844620153715594e-5,1945-10-01,2024-09-30,78.99794661190965,TRUE,TRUE
Ockelbo,Original,Gumbel,Multiplicative (sigma),32.83179844928999,1.1311416878559415,NA,NA,2.3773588091341376,0.1781228838072625,-0.0035435746130837273,0.0039848098605639905,NA,NA,0.37790157805923513,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Ockelbo,Original,GEV,Multiplicative (mu/sigma),28.287238454463566,2.0183695946695823,0.06710402045701831,0.03896572454653167,2.212027704805191,0.24168573205060917,-0.006174323859979484,0.0054944182741807155,0.38825353736573215,0.11289430535706643,0.005338579532016619,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Ockelbo,Original,Gumbel,Multiplicative (mu/sigma),29.8387008494263,2.225724944045519,0.070216887578638,0.0468322812749212,2.281253592308773,0.18755435826547626,-0.001699994852074865,0.004135318699971812,NA,NA,0.2280571471316751,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Oxelösund,Original,GEV,Stationary,26.083787142780515,1.0646463258529297,NA,NA,7.417511205267557,0.7936064449258083,NA,NA,0.09031359917901007,0.09217357015265051,NA,0.2703236747799289,1963-10-01,2024-09-30,60.99931553730322,NA,FALSE
Oxelösund,Original,Gumbel,Stationary,26.459106067311843,1.030829555672169,NA,NA,7.677795549345958,0.7813507486910112,NA,NA,NA,NA,NA,NA,1963-10-01,2024-09-30,60.99931553730322,NA,NA
Oxelösund,Original,GEV,Multiplicative (mu),26.449603992239574,1.7130302686758199,-0.012849123892114251,0.047164509010283184,7.385346523535781,0.8005896878103039,NA,NA,0.09609643443430295,0.09590824189600754,0.7872265443883143,0.19830877494410631,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Oxelösund,Original,Gumbel,Multiplicative (mu),26.538775558179818,1.8790063540207749,-0.0026215646946233903,0.05186179193746368,7.675229654210878,0.7833437412361067,NA,NA,NA,NA,0.9603376980823237,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Oxelösund,Original,GEV,Multiplicative (sigma),25.997908117682538,1.0399514281627826,NA,NA,1.8478024754453088,0.18267589528163095,0.004557157248192023,0.004637905000235737,0.10526288032860175,0.09016857739780058,0.3378806287666556,0.1861201487327624,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Oxelösund,Original,Gumbel,Multiplicative (sigma),26.445738539411376,1.0182653522867753,NA,NA,1.9291740776124326,0.19295599231018468,0.0033006490532056206,0.0051334385987756,NA,NA,0.522785961940434,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Oxelösund,Original,GEV,Multiplicative (mu/sigma),25.272059240061285,1.9095270193445946,0.026410444520073677,0.0600950704706231,1.7924752925305554,0.22163330195715916,0.006353975025451277,0.0061930178782785535,0.106791175547966,0.08913011797184543,0.5732737862347211,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Oxelösund,Original,Gumbel,Multiplicative (mu/sigma),25.91405084922797,1.93823907271009,0.01898064904149576,0.05977654785178903,1.899430232028227,0.21366401104074528,0.004264078295769202,0.005953176954409406,NA,NA,0.7751327600732111,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Prästkulla,Original,GEV,Stationary,28.15153041366426,0.9689648474006055,NA,NA,7.8627274901369,0.7210167798689289,NA,NA,0.11136556741172496,0.06606954070749202,NA,0.0730814964959021,1945-10-01,2024-09-30,78.99794661190965,NA,FALSE
Prästkulla,Original,Gumbel,Stationary,28.65790681047742,0.9683804098225167,NA,NA,8.2286405779701,0.739015868824246,NA,NA,NA,NA,NA,NA,1945-10-01,2024-09-30,78.99794661190965,NA,NA
Prästkulla,Original,GEV,Multiplicative (mu),26.467023066635168,1.8399193854517677,0.04565224648834873,0.04154061577953985,7.865749832303989,0.7154939831796076,NA,NA,0.09941877732651759,0.06433095460308225,0.26854015309517676,0.2129407199021347,1945-10-01,2024-09-30,78.99794661190965,FALSE,FALSE
Prästkulla,Original,Gumbel,Multiplicative (mu),26.38719451166013,1.9397956769159128,0.059235538672989245,0.0428908291141422,8.180614133896533,0.7306658139395691,NA,NA,NA,NA,0.16672971296413563,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Prästkulla,Original,GEV,Multiplicative (sigma),27.738416570511458,0.9520890411480836,NA,NA,1.7295773172149742,0.19003743740926696,0.00803776605952641,0.00429650198990498,0.08296312247101091,0.07294583916814375,0.06776627924804388,0.2531255536383774,1945-10-01,2024-09-30,78.99794661190965,FALSE,FALSE
Prästkulla,Original,Gumbel,Multiplicative (sigma),27.945044109332116,0.9421150426260432,NA,NA,1.6907110451851666,0.18076735728576035,0.00991445850909041,0.0040562062596272335,NA,NA,0.01710736968529034,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Prästkulla,Original,GEV,Multiplicative (mu/sigma),25.8150790020869,1.4940446050648022,0.06390585958893494,0.04037229519431191,1.655610405019745,0.19542329243746445,0.009814846909941999,0.00441325267361741,0.07366951689002903,0.0701318158567314,0.053372442400303165,NA,1945-10-01,2024-09-30,78.99794661190965,FALSE,NA
Prästkulla,Original,Gumbel,Multiplicative (mu/sigma),25.939188482357906,1.4969884364338968,0.06912114082433576,0.04137334287010936,1.6413567896516026,0.1854694514468182,0.010861216642698615,0.004152498558137228,NA,NA,0.014586756627156468,NA,1945-10-01,2024-09-30,78.99794661190965,TRUE,NA
Ramsjöholm,Original,GEV,Stationary,27.96332373454865,1.19625885147381,NA,NA,8.801052548856577,0.9390199176296734,NA,NA,0.16234913580024116,0.10605708882565543,NA,0.11954835223207985,1952-10-01,2024-09-30,71.99726214921287,NA,FALSE
Ramsjöholm,Original,Gumbel,Stationary,28.76251259418139,1.1711411441840787,NA,NA,9.484877465138968,0.9138433617281014,NA,NA,NA,NA,NA,NA,1952-10-01,2024-09-30,71.99726214921287,NA,NA
Ramsjöholm,Original,GEV,Multiplicative (mu),25.83613673081235,2.1014303761601956,0.06218240887509762,0.05049359890566542,8.74623420218074,0.9347190725043006,NA,NA,0.15485020172988845,0.10766285367175876,0.21681687692347196,0.18988603446562038,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Ramsjöholm,Original,Gumbel,Multiplicative (mu),26.06644759875272,2.317614421004286,0.07689579884027897,0.05591363603509357,9.39339940444188,0.9033019325821678,NA,NA,NA,NA,0.17043711566800274,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Ramsjöholm,Original,GEV,Multiplicative (sigma),27.795909163645867,1.2086135135815044,NA,NA,2.019668942177401,0.21649093615794768,0.004456475577042569,0.005532725800314786,0.13401805952918566,0.10951070526111449,0.42084049025835135,0.19439640055632443,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Ramsjöholm,Original,Gumbel,Multiplicative (sigma),28.291809736958832,1.1926549147581456,NA,NA,2.006598153696664,0.20262405122214738,0.0065237660190461825,0.00500470891001182,NA,NA,0.19144370980888492,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
